Crash ID,State,Month,Year,Decade,Dayweek,Time,Time of Day,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,Christmas Period,Easter Period,Holiday Seasons,Age Group,Day of week,Time of day
20072065,Vic,8,2007,,Friday,2245,Night,Single,No,No,No,100,Driver,Male,34,No,No,No,26_to_39,Weekend,Night
20072235,Vic,8,2007,,Saturday,0,Late Night,Single,No,No,No,60,Driver,Male,25,No,No,No,17_to_25,Weekend,Night
20071248,NSW,8,2007,,Monday,200,Late Night,Single,No,No,No,50,Driver,Male,42,No,No,No,40_to_64,Weekend,Night
20073319,Qld,8,2007,,Sunday,1900,Evening,Multiple,No,No,No,100,Driver,Male,47,No,No,No,40_to_64,Weekend,Night
20071383,NSW,8,2007,,Saturday,200,Late Night,Multiple,No,Yes,Yes,100,Driver,Male,45,No,No,No,40_to_64,Weekend,Night
20074034,SA,8,2007,,Saturday,330,Late Night,Multiple,No,No,No,80,Driver,Male,27,No,No,No,26_to_39,Weekend,Night
20075024,WA,8,2007,,Sunday,1939,Night,Multiple,No,No,No,100,Passenger,Female,59,No,No,No,40_to_64,Weekend,Night
20072071,Vic,8,2007,,Sunday,210,Late Night,Single,No,No,No,80,Passenger,Male,18,No,No,No,17_to_25,Weekend,Night
20072071,Vic,8,2007,,Sunday,210,Late Night,Single,No,No,No,80,Driver,Male,19,No,No,No,17_to_25,Weekend,Night
20075024,WA,8,2007,,Sunday,1939,Night,Multiple,No,No,No,100,Driver,Male,64,No,No,No,40_to_64,Weekend,Night
20073316,Qld,8,2007,,Friday,2300,Night,Multiple,No,Yes,No,110,Driver,Male,33,No,No,No,26_to_39,Weekend,Night
20073316,Qld,8,2007,,Friday,2300,Night,Multiple,No,Yes,No,110,Passenger,Male,39,No,No,No,26_to_39,Weekend,Night
20075098,WA,8,2007,,Thursday,300,Late Night,Multiple,No,No,Yes,110,Passenger,Male,21,No,No,No,17_to_25,Weekday,Night
20075049,WA,8,2007,,Sunday,130,Late Night,Single,No,No,No,80,Driver,Male,46,No,No,No,40_to_64,Weekend,Night
20072224,Vic,8,2007,,Sunday,40,Late Night,Single,No,No,No,80,Driver,Female,36,No,No,No,26_to_39,Weekend,Night
20075098,WA,8,2007,,Thursday,300,Late Night,Multiple,No,No,Yes,110,Driver,Male,38,No,No,No,26_to_39,Weekday,Night
20071247,NSW,8,2007,,Thursday,2350,Late Night,Single,No,No,No,50,Driver,Male,34,No,No,No,26_to_39,Weekday,Night
20071302,NSW,8,2007,,Thursday,2345,Late Night,Single,No,No,No,100,Driver,Male,26,No,No,No,26_to_39,Weekday,Night
20072159,Vic,8,2007,,Friday,330,Late Night,Single,No,No,No,70,Driver,Male,38,No,No,No,26_to_39,Weekday,Night
20073290,Qld,8,2007,,Thursday,500,Late Night,Multiple,No,No,Yes,100,Driver,Male,38,No,No,No,26_to_39,Weekday,Night
20073224,Qld,8,2007,,Wednesday,1800,Evening,Multiple,No,No,No,100,Driver,Male,38,No,No,No,26_to_39,Weekday,Night
20071264,NSW,8,2007,,Thursday,125,Late Night,Single,No,No,No,70,Driver,Male,26,No,No,No,26_to_39,Weekday,Night
20073289,Qld,8,2007,,Wednesday,100,Late Night,Multiple,No,No,Yes,110,Driver,Male,60,No,No,No,40_to_64,Weekday,Night
20073124,Qld,8,2007,,Wednesday,100,Late Night,Single,No,No,Yes,100,Driver,Male,52,No,No,No,40_to_64,Weekday,Night
20073072,Qld,8,2007,,Wednesday,2000,Night,Multiple,Yes,No,No,60,Driver,Male,42,No,No,No,40_to_64,Weekday,Night
20071369,NSW,8,2007,,Monday,540,Morning,Multiple,No,No,No,60,Motorcycle rider,Female,55,No,No,No,40_to_64,Weekend,Night
20073326,Qld,8,2007,,Tuesday,0,Late Night,Single,No,No,Yes,100,Driver,Male,43,No,No,No,40_to_64,Weekday,Night
20071028,NSW,8,2007,,Tuesday,345,Late Night,Single,No,No,No,60,Driver,Male,19,No,No,No,17_to_25,Weekday,Night
20073024,Qld,8,2007,,Friday,300,Late Night,Single,No,No,No,80,Driver,Female,21,No,No,No,17_to_25,Weekday,Night
20071091,NSW,8,2007,,Saturday,1745,Evening,Multiple,No,No,Yes,100,Passenger,Female,22,No,No,No,17_to_25,Weekend,Day
20071378,NSW,8,2007,,Sunday,905,Morning,Single,No,No,No,100,Driver,Male,22,No,No,No,17_to_25,Weekend,Day
20071007,NSW,8,2007,,Sunday,615,Morning,Single,No,No,No,100,Driver,Female,26,No,No,No,26_to_39,Weekend,Day
20075181,WA,8,2007,,Sunday,1343,Noon,Multiple,No,No,No,60,Motorcycle rider,Male,28,No,No,No,26_to_39,Weekend,Day
20072055,Vic,8,2007,,Tuesday,1140,Noon,Single,No,No,No,100,Driver,Female,42,No,No,No,40_to_64,Weekday,Day
20071210,NSW,8,2007,,Saturday,58,Late Night,Single,No,No,No,60,Passenger,Female,48,No,No,No,40_to_64,Weekend,Night
20073156,Qld,8,2007,,Sunday,1300,Noon,Multiple,No,No,No,110,Driver,Female,59,No,No,No,40_to_64,Weekend,Day
20071362,NSW,8,2007,,Saturday,1230,Noon,Multiple,No,No,No,80,Motorcycle rider,Male,48,No,No,No,40_to_64,Weekend,Day
20076003,Tas,8,2007,,Saturday,1110,Noon,Single,No,No,No,100,Driver,Male,19,No,No,No,17_to_25,Weekend,Day
20071071,NSW,8,2007,,Sunday,1415,Noon,Multiple,No,No,Yes,100,Driver,Male,42,No,No,No,40_to_64,Weekend,Day
20071279,NSW,8,2007,,Saturday,1005,Morning,Single,No,No,No,100,Driver,Female,47,No,No,No,40_to_64,Weekend,Day
20073322,Qld,8,2007,,Saturday,1200,Noon,Single,No,No,No,110,Driver,Female,66,No,No,No,65_to_74,Weekend,Day
20073223,Qld,8,2007,,Friday,2200,Night,Single,No,No,Yes,60,Driver,Male,54,No,No,No,40_to_64,Weekend,Night
20071318,NSW,8,2007,,Saturday,1820,Evening,Multiple,No,No,No,50,Driver,Male,67,No,No,No,65_to_74,Weekend,Night
20073155,Qld,8,2007,,Wednesday,600,Morning,Multiple,No,No,No,100,Driver,Male,76,No,No,No,75_or_older,Weekday,Day
20074059,SA,8,2007,,Friday,1410,Noon,Single,No,No,No,100,Passenger,Female,14,No,No,No,0_to_16,Weekday,Day
20073186,Qld,8,2007,,Friday,1300,Noon,Multiple,No,No,Yes,60,Passenger,Male,20,No,No,No,17_to_25,Weekday,Day
20071136,NSW,8,2007,,Wednesday,1650,Noon,Single,No,No,No,100,Passenger,Male,19,No,No,No,17_to_25,Weekday,Day
20077034,NT,8,2007,,Monday,1625,Noon,Single,No,No,No,130,Passenger,Male,25,No,No,No,17_to_25,Weekday,Day
20077034,NT,8,2007,,Monday,1625,Noon,Single,No,No,No,130,Driver,Female,24,No,No,No,17_to_25,Weekday,Day
20073176,Qld,8,2007,,Tuesday,1200,Noon,Single,No,No,No,100,Driver,Female,18,No,No,No,17_to_25,Weekday,Day
20072086,Vic,8,2007,,Thursday,1658,Noon,Multiple,No,No,No,100,Driver,Male,18,No,No,No,17_to_25,Weekday,Day
20072066,Vic,8,2007,,Saturday,2230,Night,Single,No,No,No,100,Driver,Male,59,No,No,No,40_to_64,Weekend,Night
20071291,NSW,8,2007,,Wednesday,1615,Noon,Multiple,No,No,No,80,Driver,Female,17,No,No,No,17_to_25,Weekday,Day
20073197,Qld,8,2007,,Monday,1400,Noon,Multiple,No,No,No,80,Driver,Male,20,No,No,No,17_to_25,Weekday,Day
20072125,Vic,8,2007,,Tuesday,1400,Noon,Multiple,No,No,No,70,Driver,Male,23,No,No,No,17_to_25,Weekday,Day
20073177,Qld,8,2007,,Tuesday,700,Morning,Multiple,No,No,No,100,Driver,Female,22,No,No,No,17_to_25,Weekday,Day
20074020,SA,8,2007,,Tuesday,1400,Noon,Multiple,No,No,Yes,110,Driver,Male,30,No,No,No,26_to_39,Weekday,Day
20073188,Qld,8,2007,,Wednesday,1300,Noon,Multiple,No,No,No,70,Passenger,Female,26,No,No,No,26_to_39,Weekday,Day
20073276,Qld,8,2007,,Monday,1700,Noon,Single,No,No,No,60,Motorcycle rider,Male,32,No,No,No,26_to_39,Weekday,Day
20073027,Qld,8,2007,,Monday,1600,Noon,Multiple,No,No,No,100,Driver,Male,29,No,No,No,26_to_39,Weekday,Day
20073027,Qld,8,2007,,Monday,1600,Noon,Multiple,No,No,No,100,Passenger,Female,29,No,No,No,26_to_39,Weekday,Day
20075041,WA,8,2007,,Tuesday,823,Morning,Single,No,No,No,80,Driver,Male,27,No,No,No,26_to_39,Weekday,Day
20075032,WA,8,2007,,Wednesday,710,Morning,Multiple,No,No,No,70,Pedestrian,Male,48,No,No,No,40_to_64,Weekday,Day
20073137,Qld,8,2007,,Monday,600,Morning,Multiple,No,No,No,60,Motorcycle rider,Male,29,No,No,No,26_to_39,Weekday,Day
20071380,NSW,8,2007,,Tuesday,1128,Noon,Multiple,No,No,Yes,60,Motorcycle rider,Male,32,No,No,No,26_to_39,Weekday,Day
20077039,NT,8,2007,,Friday,945,Morning,Single,No,No,No,110,Driver,Male,27,No,No,No,26_to_39,Weekday,Day
20073022,Qld,8,2007,,Thursday,1200,Noon,Single,No,No,No,80,Driver,Male,28,No,No,No,26_to_39,Weekday,Day
20077026,NT,8,2007,,Thursday,1825,Evening,Single,No,No,No,80,Passenger,Female,35,No,No,No,26_to_39,Weekday,Night
20072068,Vic,8,2007,,Monday,628,Morning,Single,No,No,No,100,Driver,Male,59,No,No,No,40_to_64,Weekday,Day
20073318,Qld,8,2007,,Friday,1500,Noon,Single,No,No,No,100,Driver,Female,48,No,No,No,40_to_64,Weekday,Day
20072273,Vic,8,2007,,Wednesday,1037,Morning,Multiple,No,Yes,No,80,Driver,Male,57,No,No,No,40_to_64,Weekday,Day
20071093,NSW,8,2007,,Tuesday,1020,Morning,Single,No,No,No,100,Driver,Male,56,No,No,No,40_to_64,Weekday,Day
20072057,Vic,8,2007,,Tuesday,1720,Evening,Multiple,No,No,No,60,Motorcycle rider,Male,26,No,No,No,26_to_39,Weekday,Day
20071069,NSW,8,2007,,Monday,1130,Noon,Single,No,No,No,100,Driver,Male,56,No,No,No,40_to_64,Weekday,Day
20074055,SA,8,2007,,Monday,1005,Morning,Multiple,No,No,Yes,110,Pedal cyclist,Male,49,No,No,No,40_to_64,Weekday,Day
20072074,Vic,8,2007,,Wednesday,1018,Morning,Multiple,No,No,Yes,100,Driver,Male,68,No,No,No,65_to_74,Weekday,Day
20075057,WA,8,2007,,Monday,1430,Noon,Single,No,No,No,100,Driver,Male,72,No,No,No,65_to_74,Weekday,Day
20072115,Vic,8,2007,,Friday,905,Morning,Multiple,No,Yes,No,50,Driver,Male,74,No,No,No,65_to_74,Weekday,Day
20072272,Vic,8,2007,,Wednesday,815,Morning,Multiple,No,No,No,90,Driver,Male,51,No,No,No,40_to_64,Weekday,Day
20073305,Qld,8,2007,,Tuesday,1800,Evening,Single,No,No,No,50,Driver,Female,35,No,No,No,26_to_39,Weekday,Night
20074046,SA,8,2007,,Monday,1130,Noon,Multiple,No,No,No,100,Driver,Female,78,No,No,No,75_or_older,Weekday,Day
20074046,SA,8,2007,,Monday,1130,Noon,Multiple,No,No,No,100,Driver,Male,81,No,No,No,75_or_older,Weekday,Day
20074011,SA,8,2007,,Thursday,1310,Noon,Multiple,No,No,No,50,Driver,Male,90,No,No,No,75_or_older,Weekday,Day
20073208,Qld,8,2007,,Friday,1200,Noon,Multiple,No,No,No,60,Motorcycle rider,Female,41,No,No,No,40_to_64,Weekday,Day
20073206,Qld,8,2007,,Friday,700,Morning,Multiple,No,No,Yes,100,Driver,Male,78,No,No,No,75_or_older,Weekday,Day
20074009,SA,8,2007,,Wednesday,100,Late Night,Multiple,Yes,No,No,110,Driver,Male,18,No,No,No,17_to_25,Weekday,Night
20075063,WA,8,2007,,Tuesday,1030,Morning,Multiple,No,No,No,50,Passenger,Female,89,No,No,No,75_or_older,Weekday,Day
20073309,Qld,8,2007,,Thursday,2300,Night,Single,No,No,No,60,Driver,Male,18,No,No,No,17_to_25,Weekday,Night
20071315,NSW,8,2007,,Friday,1540,Noon,Multiple,No,No,No,80,Driver,Male,85,No,No,No,75_or_older,Weekday,Day
20074032,SA,8,2007,,Wednesday,1735,Evening,Single,No,No,No,100,Driver,Male,87,No,No,No,75_or_older,Weekday,Day
20073329,Qld,8,2007,,Monday,1500,Noon,Single,No,No,No,50,Motorcycle rider,Male,30,No,No,No,26_to_39,Weekday,Day
20074046,SA,8,2007,,Monday,1130,Noon,Multiple,No,No,No,100,Passenger,Female,79,No,No,No,75_or_older,Weekday,Day
20071288,NSW,8,2007,,Friday,1500,Noon,Multiple,No,No,Yes,100,Motorcycle rider,Male,37,No,No,No,26_to_39,Weekday,Day
20074071,SA,8,2007,,Thursday,1310,Noon,Multiple,No,No,No,60,Driver,Female,83,No,No,No,75_or_older,Weekday,Day
20071271,NSW,8,2007,,Tuesday,953,Morning,Multiple,No,No,No,50,Passenger,Female,93,No,No,No,75_or_older,Weekday,Day
20072169,Vic,8,2007,,Friday,820,Morning,Multiple,No,Yes,Yes,80,Driver,Male,55,No,No,No,40_to_64,Weekday,Day
20072074,Vic,8,2007,,Wednesday,1018,Morning,Multiple,No,No,Yes,100,Passenger,Female,69,No,No,No,65_to_74,Weekday,Day
20071215,NSW,8,2007,,Friday,1115,Noon,Multiple,Yes,No,No,60,Passenger,Female,76,No,No,No,75_or_older,Weekday,Day
20073074,Qld,8,2007,,Saturday,500,Late Night,Single,No,No,No,80,Pedestrian,Male,25,No,No,No,17_to_25,Weekend,Night
20071274,NSW,8,2007,,Friday,2130,Night,Single,No,No,No,100,Pedestrian,Male,21,No,No,No,17_to_25,Weekend,Night
20073025,Qld,8,2007,,Friday,2300,Night,Single,No,No,No,60,Pedestrian,Female,52,No,No,No,40_to_64,Weekend,Night
20073128,Qld,8,2007,,Friday,1800,Evening,Single,No,No,No,50,Pedestrian,Male,62,No,No,No,40_to_64,Weekend,Night
20073254,Qld,8,2007,,Sunday,1700,Noon,Single,No,No,No,50,Pedestrian,Female,29,No,No,No,26_to_39,Weekend,Day
20073330,Qld,8,2007,,Friday,1500,Noon,Single,No,No,No,50,Pedestrian,Male,64,No,No,No,40_to_64,Weekday,Day
20072038,Vic,8,2007,,Monday,1330,Noon,Single,No,No,No,60,Pedestrian,Female,63,No,No,No,40_to_64,Weekday,Day
20071031,NSW,8,2007,,Wednesday,855,Morning,Single,No,No,No,60,Pedestrian,Female,72,No,No,No,65_to_74,Weekday,Day
20071139,NSW,8,2007,,Friday,226,Late Night,Single,No,Yes,No,60,Pedestrian,Female,29,No,No,No,26_to_39,Weekday,Night
20077026,NT,8,2007,,Thursday,1825,Evening,Single,No,No,No,80,Passenger,Female,32,No,No,No,26_to_39,Weekday,Night
20077033,NT,8,2007,,Monday,2204,Night,Single,No,No,No,70,Pedestrian,Male,42,No,No,No,40_to_64,Weekday,Night
20071154,NSW,8,2007,,Monday,1720,Evening,Single,No,No,No,50,Pedestrian,Male,78,No,No,No,75_or_older,Weekday,Day
20071307,NSW,8,2007,,Friday,1005,Morning,Single,No,No,No,50,Pedestrian,Male,85,No,No,No,75_or_older,Weekday,Day
20075098,WA,8,2007,,Thursday,300,Late Night,Multiple,No,No,Yes,110,Passenger,Male,45,No,No,No,40_to_64,Weekday,Night
20073281,Qld,8,2007,,Thursday,600,Morning,Multiple,No,No,No,60,Pedestrian,Female,73,No,No,No,65_to_74,Weekday,Day
20075043,WA,7,2007,,Saturday,10,Late Night,Multiple,No,No,No,80,Motorcycle pillion passenger,Female,16,No,No,No,0_to_16,Weekend,Night
20075012,WA,7,2007,,Saturday,2132,Night,Multiple,No,No,No,50,Motorcycle rider,Male,16,No,No,No,0_to_16,Weekend,Night
20072110,Vic,7,2007,,Sunday,515,Morning,Single,No,No,No,60,Driver,Male,22,No,No,No,17_to_25,Weekend,Night
20071322,NSW,7,2007,,Sunday,2100,Night,Single,No,No,No,110,Driver,Male,20,No,No,No,17_to_25,Weekend,Night
20073140,Qld,7,2007,,Sunday,100,Late Night,Single,No,No,No,70,Driver,Male,20,No,No,No,17_to_25,Weekend,Night
20074096,SA,7,2007,,Sunday,316,Late Night,Single,No,No,No,60,Driver,Male,20,No,No,No,17_to_25,Weekend,Night
20072093,Vic,7,2007,,Saturday,50,Late Night,Single,No,No,No,100,Driver,Male,18,No,No,No,17_to_25,Weekend,Night
20072162,Vic,7,2007,,Monday,530,Morning,Multiple,No,No,No,80,Pedal cyclist,Male,39,No,No,No,26_to_39,Weekend,Night
20072179,Vic,7,2007,,Sunday,1930,Night,Multiple,No,No,No,100,Driver,Female,29,No,No,No,26_to_39,Weekend,Night
20075201,WA,7,2007,,Friday,2117,Night,Multiple,No,No,No,70,Motorcycle rider,Male,34,No,No,No,26_to_39,Weekend,Night
20075068,WA,7,2007,,Friday,1812,Evening,Multiple,No,No,No,110,Driver,Female,29,No,No,No,26_to_39,Weekend,Night
20071115,NSW,7,2007,,Sunday,1810,Evening,Single,No,No,No,100,Driver,Male,44,No,No,No,40_to_64,Weekend,Night
20072080,Vic,7,2007,,Sunday,2350,Late Night,Single,Yes,No,No,100,Driver,Male,60,No,No,No,40_to_64,Weekend,Night
20075018,WA,7,2007,,Sunday,2044,Night,Multiple,No,No,No,70,Passenger,Female,56,No,No,No,40_to_64,Weekend,Night
20075018,WA,7,2007,,Sunday,2044,Night,Multiple,No,No,No,70,Driver,Male,55,No,No,No,40_to_64,Weekend,Night
20076024,Tas,7,2007,,Saturday,2350,Late Night,Single,No,No,No,110,Driver,Male,28,No,No,No,26_to_39,Weekend,Night
20073056,Qld,7,2007,,Sunday,300,Late Night,Multiple,No,No,No,60,Driver,Male,24,No,No,No,17_to_25,Weekend,Night
20075111,WA,7,2007,,Monday,100,Late Night,Single,No,No,No,110,Driver,Male,32,No,No,No,26_to_39,Weekend,Night
20071226,NSW,7,2007,,Monday,510,Morning,Multiple,No,No,No,110,Driver,Male,77,No,No,No,75_or_older,Weekend,Night
20073054,Qld,7,2007,,Friday,400,Late Night,Single,No,No,No,80,Passenger,Female,21,No,No,No,17_to_25,Weekday,Night
20071196,NSW,7,2007,,Monday,2350,Late Night,Single,No,No,No,80,Passenger,Female,17,No,No,No,17_to_25,Weekday,Night
20073286,Qld,7,2007,,Thursday,200,Late Night,Single,No,No,No,60,Passenger,Male,20,No,No,No,17_to_25,Weekday,Night
20073147,Qld,7,2007,,Wednesday,500,Late Night,Multiple,No,No,No,60,Motorcycle rider,Male,31,No,No,No,26_to_39,Weekday,Night
20072067,Vic,7,2007,,Monday,2320,Late Night,Multiple,No,No,No,60,Motorcycle rider,Male,26,No,No,No,26_to_39,Weekday,Night
20073293,Qld,7,2007,,Thursday,2000,Night,Single,No,No,No,100,Driver,Male,28,No,No,No,26_to_39,Weekday,Night
20071297,NSW,7,2007,,Tuesday,2105,Night,Single,No,No,No,80,Driver,Male,36,No,No,No,26_to_39,Weekday,Night
20077020,NT,7,2007,,Tuesday,2000,Night,Multiple,No,Yes,No,110,Driver,Male,53,No,No,No,40_to_64,Weekday,Night
20077020,NT,7,2007,,Tuesday,2000,Night,Multiple,No,Yes,No,110,Driver,Male,60,No,No,No,40_to_64,Weekday,Night
20071236,NSW,7,2007,,Tuesday,410,Late Night,Single,No,No,Yes,70,Driver,Male,23,No,No,No,17_to_25,Weekday,Night
20072060,Vic,7,2007,,Friday,430,Late Night,Single,No,No,Yes,100,Driver,Male,55,No,No,No,40_to_64,Weekday,Night
20076035,Tas,7,2007,,Tuesday,2000,Night,Multiple,No,No,No,80,Driver,Female,31,No,No,No,26_to_39,Weekday,Night
20073094,Qld,7,2007,,Thursday,100,Late Night,Single,No,No,No,100,Driver,Male,46,No,No,No,40_to_64,Weekday,Night
20071284,NSW,7,2007,,Saturday,1730,Evening,Single,No,No,No,60,Pedestrian,Female,17,No,No,No,17_to_25,Weekend,Day
20072207,Vic,7,2007,,Saturday,1300,Noon,Single,No,No,No,100,Passenger,Female,15,No,No,No,0_to_16,Weekend,Day
20073047,Qld,7,2007,,Sunday,1700,Noon,Multiple,No,No,No,60,Motorcycle rider,Male,24,No,No,No,17_to_25,Weekend,Day
20074064,SA,7,2007,,Saturday,735,Morning,Multiple,No,Yes,No,50,Driver,Male,21,No,No,No,17_to_25,Weekend,Day
20073059,Qld,7,2007,,Saturday,1600,Noon,Single,No,No,No,100,Driver,Male,31,No,No,No,26_to_39,Weekend,Day
20075152,WA,7,2007,,Saturday,1255,Noon,Multiple,No,No,No,90,Driver,Male,29,No,No,No,26_to_39,Weekend,Day
20072179,Vic,7,2007,,Sunday,1930,Night,Multiple,No,No,No,100,Driver,Female,41,No,No,No,40_to_64,Weekend,Night
20073337,Qld,7,2007,,Saturday,1000,Morning,Multiple,No,No,No,60,Driver,Male,62,No,No,No,40_to_64,Weekend,Day
20071056,NSW,7,2007,,Sunday,1611,Noon,Multiple,No,No,No,80,Motorcycle rider,Male,50,No,No,No,40_to_64,Weekend,Day
20074042,SA,7,2007,,Sunday,1310,Noon,Single,No,No,No,110,Passenger,Female,1,No,No,No,0_to_16,Weekend,Day
20074098,SA,7,2007,,Sunday,814,Morning,Single,No,No,No,110,Driver,Male,17,No,No,No,17_to_25,Weekend,Day
20071088,NSW,7,2007,,Sunday,945,Morning,Multiple,No,No,No,60,Motorcycle rider,Male,37,No,No,No,26_to_39,Weekend,Day
20073218,Qld,7,2007,,Saturday,1600,Noon,Single,No,No,No,100,Motorcycle rider,Male,50,No,No,No,40_to_64,Weekend,Day
20076021,Tas,7,2007,,Sunday,1220,Noon,Single,No,No,No,100,Driver,Male,52,No,No,No,40_to_64,Weekend,Day
20071312,NSW,7,2007,,Saturday,1647,Noon,Multiple,No,No,Yes,70,Driver,Female,68,No,No,No,65_to_74,Weekend,Day
20072191,Vic,7,2007,,Saturday,1200,Noon,Single,No,No,No,100,Driver,Male,48,No,No,No,40_to_64,Weekend,Day
20071125,NSW,7,2007,,Saturday,810,Morning,Multiple,No,No,No,70,Motorcycle rider,Male,77,No,No,No,75_or_older,Weekend,Day
20073120,Qld,7,2007,,Monday,1700,Noon,Multiple,No,No,No,80,Passenger,Female,0,No,No,No,0_to_16,Weekday,Day
20073170,Qld,7,2007,,Monday,1600,Noon,Multiple,No,No,No,60,Passenger,Male,8,No,No,No,0_to_16,Weekday,Day
20075025,WA,7,2007,,Tuesday,1415,Noon,Single,No,No,No,110,Passenger,Male,21,No,No,No,17_to_25,Weekday,Day
20077041,NT,7,2007,,Tuesday,1300,Noon,Multiple,No,No,No,110,Passenger,Male,23,No,No,No,17_to_25,Weekday,Day
20072136,Vic,7,2007,,Thursday,831,Morning,Multiple,No,No,Yes,100,Motorcycle rider,Male,21,No,No,No,17_to_25,Weekday,Day
20072059,Vic,7,2007,,Monday,1430,Noon,Single,No,No,No,100,Driver,Female,21,No,No,No,17_to_25,Weekday,Day
20071131,NSW,7,2007,,Thursday,600,Morning,Multiple,No,No,No,80,Driver,Male,17,No,No,No,17_to_25,Weekday,Day
20073171,Qld,7,2007,,Thursday,1100,Morning,Single,No,No,No,80,Driver,Female,17,No,No,No,17_to_25,Weekday,Day
20071096,NSW,7,2007,,Sunday,1820,Evening,Multiple,No,No,No,60,Driver,Male,71,No,No,No,65_to_74,Weekend,Night
20071096,NSW,7,2007,,Sunday,1820,Evening,Multiple,No,No,No,60,Passenger,Female,70,No,No,No,65_to_74,Weekend,Night
20073268,Qld,7,2007,,Friday,1000,Morning,Single,No,No,No,100,Motorcycle rider,Male,24,No,No,No,17_to_25,Weekday,Day
20075144,WA,7,2007,,Monday,1050,Morning,Single,No,No,No,110,Driver,Female,19,No,No,No,17_to_25,Weekday,Day
20072149,Vic,7,2007,,Thursday,1100,Morning,Single,No,No,No,110,Driver,Male,25,No,No,No,17_to_25,Weekday,Day
20072233,Vic,7,2007,,Thursday,755,Morning,Multiple,No,No,No,80,Driver,Female,28,No,No,No,26_to_39,Weekday,Day
20073285,Qld,7,2007,,Thursday,1600,Noon,Multiple,No,No,No,100,Driver,Male,31,No,No,No,26_to_39,Weekday,Day
20072145,Vic,7,2007,,Thursday,646,Morning,Multiple,No,No,No,100,Driver,Male,26,No,No,No,26_to_39,Weekday,Day
20075016,WA,7,2007,,Monday,1345,Noon,Multiple,No,Yes,No,110,Driver,Male,26,No,No,No,26_to_39,Weekday,Day
20072212,Vic,7,2007,,Tuesday,1512,Noon,Multiple,No,Yes,No,80,Passenger,Female,28,No,No,No,26_to_39,Weekday,Day
20072212,Vic,7,2007,,Tuesday,1512,Noon,Multiple,No,Yes,No,80,Driver,Male,36,No,No,No,26_to_39,Weekday,Day
20074102,SA,7,2007,,Thursday,300,Late Night,Single,No,No,No,60,Passenger,Male,19,No,No,No,17_to_25,Weekday,Night
20071043,NSW,7,2007,,Wednesday,1425,Noon,Multiple,No,No,No,70,Passenger,Female,60,No,No,No,40_to_64,Weekday,Day
20073071,Qld,7,2007,,Tuesday,1400,Noon,Single,No,No,No,80,Driver,Female,56,No,No,No,40_to_64,Weekday,Day
20071191,NSW,7,2007,,Friday,1530,Noon,Multiple,No,No,No,100,Motorcycle rider,Female,47,No,No,No,40_to_64,Weekday,Day
20071191,NSW,7,2007,,Friday,1530,Noon,Multiple,No,No,No,100,Driver,Female,48,No,No,No,40_to_64,Weekday,Day
20073138,Qld,7,2007,,Tuesday,1700,Noon,Single,No,No,No,60,Driver,Female,41,No,No,No,40_to_64,Weekday,Day
20071199,NSW,7,2007,,Friday,1215,Noon,Multiple,No,No,Yes,80,Pedal cyclist,Male,47,No,No,No,40_to_64,Weekday,Day
20072276,Vic,7,2007,,Friday,1530,Noon,Single,No,No,No,100,Passenger,Female,60,No,No,No,40_to_64,Weekday,Day
20072276,Vic,7,2007,,Friday,1530,Noon,Single,No,No,No,100,Driver,Male,63,No,No,No,40_to_64,Weekday,Day
20071270,NSW,7,2007,,Thursday,649,Morning,Multiple,No,No,No,100,Motorcycle rider,Male,39,No,No,No,26_to_39,Weekday,Day
20071254,NSW,7,2007,,Monday,1740,Evening,Multiple,No,No,No,100,Driver,Female,63,No,No,No,40_to_64,Weekday,Day
20075086,WA,7,2007,,Thursday,1735,Evening,Single,No,No,No,80,Driver,Male,47,No,No,No,40_to_64,Weekday,Day
20071295,NSW,7,2007,,Monday,1520,Noon,Multiple,No,No,No,60,Driver,Male,24,No,No,No,17_to_25,Weekday,Day
20075132,WA,7,2007,,Tuesday,550,Morning,Single,No,No,No,50,Driver,Male,16,No,No,No,0_to_16,Weekday,Night
20071211,NSW,7,2007,,Wednesday,720,Morning,Multiple,No,No,No,100,Driver,Male,67,No,No,No,65_to_74,Weekday,Day
20075204,WA,7,2007,,Wednesday,955,Morning,Single,No,No,No,60,Driver,Male,65,No,No,No,65_to_74,Weekday,Day
20073263,Qld,7,2007,,Thursday,1700,Noon,Multiple,No,No,No,100,Passenger,Male,73,No,No,No,65_to_74,Weekday,Day
20071332,NSW,7,2007,,Friday,1334,Noon,Multiple,No,No,No,60,Driver,Male,17,No,No,No,17_to_25,Weekday,Day
20073210,Qld,7,2007,,Monday,600,Morning,Multiple,No,No,No,60,Motorcycle rider,Male,66,No,No,No,65_to_74,Weekday,Day
20072151,Vic,7,2007,,Friday,930,Morning,Single,No,No,No,50,Driver,Male,87,No,No,No,75_or_older,Weekday,Day
20071222,NSW,7,2007,,Monday,1600,Noon,Single,No,No,No,80,Driver,Female,46,No,No,No,40_to_64,Weekday,Day
